full_name,name,owner.login,owner.type,created_at,description,forks_count,stargazers_count,watchers_count,has_downloads,has_pages,has_issues,has_wiki
Bioconductor-mirror/MiChip,MiChip,Bioconductor-mirror,Organization,2015-03-27T14:09:11Z,,0,0,0,False,False,False,False
yknot/yknotR,yknotR,yknot,User,2014-11-02T20:09:10Z,Library of my R functions,0,0,0,True,False,True,True
cran/ipdw,ipdw,cran,Organization,2014-05-30T00:44:40Z,ipdw: Interpolation by Inverse Path Distance Weighting,0,0,0,True,False,False,False
einarhjorleifsson/dplyrOracle,dplyrOracle,einarhjorleifsson,User,2015-03-31T07:39:35Z,,0,0,0,True,False,False,True
cran/vines,vines,cran,Organization,2014-05-11T13:08:07Z,Multivariate Dependence Modeling with Vines,0,0,0,True,False,False,False
cran/PortfolioAnalytics,PortfolioAnalytics,cran,Organization,2015-04-19T06:43:58Z,"Portfolio Analysis, Including Numerical Methods for Optimization",0,0,0,True,False,False,False
Bioconductor-mirror/rpx,rpx,Bioconductor-mirror,Organization,2015-03-27T19:04:35Z,,0,0,0,False,False,False,False
Bioconductor-mirror/ballgown,ballgown,Bioconductor-mirror,Organization,2015-03-27T14:35:18Z,,0,0,0,False,False,False,False
Bioconductor-mirror/Polyfit,Polyfit,Bioconductor-mirror,Organization,2015-03-27T14:14:14Z,,0,0,0,False,False,False,False
rdeborja/plotting.general,plotting.general,rdeborja,User,2014-02-10T03:53:40Z,Publication ready plotting functions using ggplot2,2,2,2,True,False,True,True
cran/ABCanalysis,ABCanalysis,cran,Organization,2015-02-13T11:43:48Z,Computed ABC Analysis,1,1,1,True,False,False,False
cran/fdatest,fdatest,cran,Organization,2014-03-13T04:40:34Z,Interval Testing Procedure for functional data,0,0,0,True,False,False,False
jalapic/curleylab,curleylab,jalapic,User,2015-03-08T18:39:00Z,tools for curleylab,1,0,0,True,False,True,True
nunofonseca/embam,embam,nunofonseca,User,2015-03-17T21:58:31Z,Automatically exported from code.google.com/p/embam,0,0,0,False,False,True,False
bruno615/loan_calculator,loan_calculator,bruno615,User,2015-01-13T19:19:03Z,,0,0,0,True,False,True,True
ropensci/AntWeb,AntWeb,ropensci,Organization,2013-11-23T23:59:28Z,An R wrapper for the AntWeb API,2,5,5,True,False,True,True
kralljr/buruli,buruli,kralljr,User,2014-08-18T19:00:09Z,Seasonal Buruli study,0,0,0,True,False,True,True
jrs9/Final-INDM,Final-INDM,jrs9,User,2015-01-27T22:07:07Z,,1,0,0,True,False,True,True
darrkj/labyrinth,labyrinth,darrkj,User,2014-12-10T23:06:05Z,Neo4j Analytics in R,0,5,5,True,False,True,True
ropensci/chromer,chromer,ropensci,Organization,2014-12-01T07:01:52Z,package for interacting with the chromosome counts database (CCDB) at http://ccdb.tau.ac.il http://ropensci.org,0,0,0,True,False,True,True
pennekampster/MSSI,MSSI,pennekampster,User,2014-03-10T12:46:12Z,Implements the MSSI measure for animal trajectory analysis proposed by Postlethwaite et al. 2013 in R,2,0,0,True,False,True,True
schaarschmidt/mratios,mratios,schaarschmidt,User,2015-04-30T11:24:52Z,Share new versions of the mratios package,1,1,1,True,False,True,True
kkashin/ShinyAutoCast,ShinyAutoCast,kkashin,User,2014-12-01T22:44:03Z,Shiny application for AutoCast,0,0,0,True,False,True,True
cran/ssym,ssym,cran,Organization,2014-04-15T15:30:10Z,Fitting Semiparametric Symmetric Regression Models,0,0,0,True,False,False,False
iNZightVIT/iNZightTools,iNZightTools,iNZightVIT,Organization,2013-11-27T22:17:04Z,Functions for intergration of iNZight GUI to iNZight packages.,0,0,0,True,False,True,True
raredd/plotr,plotr,raredd,User,2014-12-08T22:05:05Z,More plotting functions and examples.,0,0,0,True,False,True,True
cran/CorrBin,CorrBin,cran,Organization,2014-03-12T18:38:44Z,Nonparametrics with clustered binary and multinomial data,0,0,0,True,False,False,False
Jean-Baptiste-Camps/stemmatology,stemmatology,Jean-Baptiste-Camps,User,2014-07-17T12:34:16Z,An R stemmatology package,0,1,1,True,False,True,True
jimhester/knitrBootstrap,knitrBootstrap,jimhester,User,2013-03-20T15:35:28Z,A framework to create bootstrap styled HTML reports from knitr Rmarkdown.,40,134,134,True,True,True,True
jmcurran/IntroBayesR,IntroBayesR,jmcurran,User,2015-04-17T01:08:39Z,,0,0,0,True,False,True,True
ugcd/gait,gait,ugcd,Organization,2015-02-05T14:27:06Z,R package to organize GAIT data,0,0,0,True,False,True,True
cran/sparseMVN,sparseMVN,cran,Organization,2014-03-13T06:23:40Z,Multivariate normal functions for sparse covariate and precision,0,0,0,True,False,False,False
cran/WCE,WCE,cran,Organization,2015-01-14T01:44:30Z,Weighted Cumulative Exposure Models,1,1,1,True,False,False,False
cran/riskRegression,riskRegression,cran,Organization,2014-03-13T06:07:57Z,Risk regression for survival analysis,0,0,0,True,False,False,False
cran/SCMA,SCMA,cran,Organization,2014-03-13T03:34:09Z,Single-Case Meta-Analysis,0,0,0,True,False,False,False
cran/R2BayesX,R2BayesX,cran,Organization,2014-03-12T19:53:50Z,Estimate Structured Additive Regression Models with BayesX,0,0,0,True,False,False,False
peterhurford/batchman,batchman,peterhurford,User,2014-10-24T15:49:31Z,A wrapper for R methods to run them in arbitrary batches.,2,3,3,True,False,True,True
bjw34032/waveslim,waveslim,bjw34032,User,2015-03-25T18:44:33Z,,0,0,0,True,False,True,True
cancercentrum/incasurv,incasurv,cancercentrum,Organization,2014-11-07T06:58:08Z,Survival analysis with INCA data,0,0,0,True,False,True,True
c5sire/sbgui,sbgui,c5sire,User,2015-03-06T18:32:35Z,,0,0,0,True,False,True,True
cran/Copula.Markov,Copula.Markov,cran,Organization,2015-03-23T18:11:22Z,Estimation and Statistical Process Control Under Copula-Based,0,0,0,True,False,False,False
kwstat/mountainplot,mountainplot,kwstat,User,2015-01-26T00:36:50Z,Mountain plots for R,0,0,0,True,False,True,True
Fuzzy-Logix/RLytix,RLytix,Fuzzy-Logix,Organization,2014-12-24T15:19:17Z,Advanced analytics package that enables R users to perform in-database analytics using Fuzzy Logix's flagship DBLytix suite of functions,1,3,3,True,False,True,True
cran/distrom,distrom,cran,Organization,2014-03-13T04:27:39Z,Distributed Multinomial Regression,0,0,0,True,False,False,False
pray4y/DevData_CourseProject,DevData_CourseProject,pray4y,User,2015-04-25T10:03:51Z,Course Project for JHU's Developing Data Products on Coursera,0,0,0,True,False,True,True
cran/SocialPosition,SocialPosition,cran,Organization,2015-01-26T11:44:11Z,Social Position Indicators Construction Toolbox,0,2,2,True,False,False,False
cran/MatrixModels,MatrixModels,cran,Organization,2014-03-12T19:33:27Z,Modelling with Sparse And Dense Matrices,0,0,0,True,False,False,False
fgcz/protViz,protViz,fgcz,Organization,2014-12-04T06:02:13Z,protViz CRAN package,0,0,0,True,False,True,True
chibondking/datawrapper,datawrapper,chibondking,User,2013-06-15T23:13:09Z,Wrapper functions for Quantmod getSymbols,0,0,0,True,True,True,True
cran/rrcovNA,rrcovNA,cran,Organization,2014-03-13T06:11:03Z,Scalable Robust Estimators with High Breakdown Point for,0,0,0,True,False,False,False
qpsy/nonnest2,nonnest2,qpsy,User,2014-07-15T14:32:09Z,An R package for comparisons of non-nested models,0,0,0,True,False,True,True
hilaryparker/complainr,complainr,hilaryparker,User,2015-03-27T20:29:06Z,Complains while explaining R,0,1,1,True,False,True,True
cran/mailR,mailR,cran,Organization,2014-03-13T05:14:19Z,An emailing utility for R,0,0,0,True,False,False,False
JWiley/pai,pai,JWiley,User,2014-11-19T11:45:46Z,R package to calculate personalized advantage index,0,0,0,True,False,True,True
jmonlong/sQTLseekeR,sQTLseekeR,jmonlong,User,2014-10-02T19:01:15Z,R package to detect splicing QTLs (sQTLs),1,0,0,True,False,True,True
CenterForAssessment/toOrdinal,toOrdinal,CenterForAssessment,Organization,2015-03-05T14:39:25Z,R package to convert cardinal to ordinal number equivalent,4,2,2,True,False,True,True
nicolasCoutin/writer,writer,nicolasCoutin,User,2015-04-30T09:25:44Z,friends with readr. my learning the basics of how to package.,0,0,0,True,False,True,True
ceparman/HCPtools,HCPtools,ceparman,User,2014-09-22T00:23:24Z,R package for HCP,1,0,0,True,False,True,True
cran/mbest,mbest,cran,Organization,2014-06-06T13:41:20Z,Moment-Based Estimation for Hierarchical Models,0,0,0,True,False,False,False
RGLab/RNASeqPipelineR,RNASeqPipelineR,RGLab,Organization,2014-11-13T17:15:31Z,Streamline the processing of RNASeq data,3,1,1,True,False,True,True
Bioconductor-mirror/BEAT,BEAT,Bioconductor-mirror,Organization,2015-03-27T13:04:31Z,,0,0,0,False,False,False,False
mlbernauer/Entrez,Entrez,mlbernauer,User,2014-12-18T03:16:25Z,R package for retrieving and parsing search results from NCBI databases via E-utilities API,0,0,0,True,False,True,True
ebailey78/AERMODr,AERMODr,ebailey78,User,2014-09-24T14:59:34Z,Low-level interface to AERMOD for R,2,1,1,True,False,True,True
stevencarlislewalker/popmoments,popmoments,stevencarlislewalker,User,2014-12-30T21:20:57Z,Population-level moments,0,0,0,True,False,True,True
npetraco/gRmu,gRmu,npetraco,User,2015-01-08T23:31:08Z,Utilities and prototype GUI to interact with gR RHugin and (eventually) SMILE based models in R,2,0,0,True,False,True,True
mdlerch/rlerch,rlerch,mdlerch,User,2014-12-15T19:13:58Z,Personal R package,0,0,0,True,False,True,True
jaredlander/wordpressr,wordpressr,jaredlander,User,2014-12-16T22:41:57Z,An R package for using the WordPress API and integrating RMarkdown,0,0,0,True,False,True,True
dgrtwo/stackr,stackr,dgrtwo,User,2015-02-04T16:25:12Z,R package for connecting to the Stack Exchange API,3,13,13,True,False,True,True
dewittpe/qwraps,qwraps,dewittpe,User,2013-04-12T15:19:33Z,"Wrapper functions for producing base R plots using ggplot2.  Included functions are qacf(), qroc(), qsurvplot(), with more to come.  There are several other wrapper functions in this package which have been useful for me when working on data analysis reports.",3,5,5,True,False,True,True
cran/sdwd,sdwd,cran,Organization,2015-01-05T07:44:57Z,Sparse Distance Weighted Discrimination,0,0,0,True,False,False,False
cran/ppmlasso,ppmlasso,cran,Organization,2014-03-13T05:51:38Z,PPM-LASSO: Point process models with LASSO penalties,0,0,0,True,False,False,False
bjw34032/qaqc,qaqc,bjw34032,User,2015-03-25T18:38:51Z,,0,0,0,True,False,True,True
dimagor/socraticswirlInstructor,socraticswirlInstructor,dimagor,User,2015-03-29T17:02:54Z,,0,2,2,True,False,True,False
Bioconductor-mirror/EBSeqHMM,EBSeqHMM,Bioconductor-mirror,Organization,2015-03-27T13:17:30Z,,0,0,0,False,False,False,False
raubreywhite/outbreakdetect,outbreakdetect,raubreywhite,User,2015-03-26T14:04:41Z,outbreakdetect,0,0,0,True,False,True,True
norbertbin/SpecClustPack,SpecClustPack,norbertbin,User,2014-09-29T19:45:46Z,An R package of functions related to spectral clustering.,0,1,1,True,False,True,True
zmzhang/baselineWavelet,baselineWavelet,zmzhang,User,2014-09-23T07:02:40Z,Intelligent background-correction algorithm for highly fluorescent sample in Raman spectroscopy,1,4,4,True,False,True,True
cran/cobs,cobs,cran,Organization,2014-03-13T04:17:15Z,COBS -- Constrained B-splines (Sparse matrix based),0,0,0,True,False,False,False
cran/rpart,rpart,cran,Organization,2014-03-13T06:10:35Z,Recursive Partitioning and Regression Trees,2,1,1,True,False,False,False
cran/mousetrack,mousetrack,cran,Organization,2015-01-29T11:44:05Z,Mouse-Tracking Measures from Trajectory Data,0,0,0,True,False,False,False
tzoltak/EWDdane,EWDdane,tzoltak,User,2015-01-13T19:36:08Z,,0,0,0,True,False,True,True
swarm-lab/swarmR,swarmR,swarm-lab,Organization,2014-02-20T11:12:35Z,A R package to process and analyze collective behavior data,0,0,0,True,False,True,True
cran/trajectories,trajectories,cran,Organization,2014-08-27T22:44:24Z,Classes and methods for trajectory data,0,0,0,True,False,False,False
tomjelen/r-package,r-package,tomjelen,User,2015-03-05T13:58:56Z,,0,0,0,True,False,True,True
mslegrand/svgR,svgR,mslegrand,User,2015-01-05T19:23:09Z,An R package to generate SVG markup,0,0,0,True,False,True,True
renozao/repotools,repotools,renozao,User,2014-04-03T13:40:11Z,Tools for R Package Repositories,0,1,1,True,True,True,True
cran/boxr,boxr,cran,Organization,2015-04-15T22:44:08Z,Interface for the 'Box.com API',0,0,0,True,False,False,False
enriqueramos/imaRtools,imaRtools,enriqueramos,User,2015-02-10T22:03:21Z,Tools for parsing and manipulating data from IMARPE.,0,0,0,True,False,True,True
cran/enigma,enigma,cran,Organization,2014-10-16T22:44:42Z,R Client for the Enigma API,0,0,0,True,False,False,False
cran/Ecfun,Ecfun,cran,Organization,2014-04-15T15:26:39Z,Functions for Ecdat,0,1,1,True,False,False,False
AnalytixWare/retcred,retcred,AnalytixWare,Organization,2014-12-30T02:29:28Z,R package: Retail Credit Risk,0,1,1,True,False,True,True
cran/signal.hsmm,signal.hsmm,cran,Organization,2014-08-07T08:45:01Z,Predict Presence of Signal Peptides,0,0,0,True,False,False,False
cran/eVenn,eVenn,cran,Organization,2014-03-13T04:31:21Z,eVenn: A powerful tool to compare lists and draw Venn diagrams.,0,0,0,True,False,False,False
aashidham/rpac,rpac,aashidham,User,2014-04-19T22:31:19Z,labelled pca,0,1,1,True,False,True,True
jayemerson/big.char,big.char,jayemerson,User,2014-10-01T15:26:26Z,Extends bigmemory's big.matrix to support big vectors of character strings.,3,1,1,True,False,True,True
bfanson/statsCIE,statsCIE,bfanson,User,2015-03-09T11:00:14Z,,0,0,0,True,False,True,True
chengjun/networkdiffusion,networkdiffusion,chengjun,User,2015-04-23T11:16:42Z,R package: networkdiffusion,0,0,0,True,False,True,True
richfitz/pathr,pathr,richfitz,User,2015-03-30T23:54:45Z,Port of Python's os.path,1,3,3,True,False,True,True
cran/assist,assist,cran,Organization,2014-03-13T17:05:08Z,A Suite of S-Plus Functions Implementing Smoothing Splines,0,0,0,True,False,False,False
Bioconductor-mirror/a4Core,a4Core,Bioconductor-mirror,Organization,2015-03-27T14:29:06Z,,0,0,0,False,False,False,False
chgrl/rwikidata,rwikidata,chgrl,User,2014-05-14T11:29:58Z,R interface to wikidata.org,1,5,5,True,False,True,True
cran/StereoMorph,StereoMorph,cran,Organization,2014-04-15T15:30:15Z,Stereo Camera Calibration and Reconstruction,0,0,0,True,False,False,False
cran/earth,earth,cran,Organization,2014-03-13T04:31:44Z,Multivariate Adaptive Regression Spline Models,0,0,0,True,False,False,False
Bioconductor-mirror/BubbleTree,BubbleTree,Bioconductor-mirror,Organization,2015-03-27T13:07:23Z,,0,0,0,False,False,False,False
Bioconductor-mirror/affy,affy,Bioconductor-mirror,Organization,2015-03-27T14:29:42Z,,0,0,0,False,False,False,False
cran/StratSel,StratSel,cran,Organization,2014-03-13T03:41:35Z,Strategic Selection Estimator,0,0,0,True,False,False,False
cran/nephro,nephro,cran,Organization,2014-03-13T05:29:30Z,Biostatistics utilities for nephrology,0,2,2,True,False,False,False
cran/Formula,Formula,cran,Organization,2014-03-12T18:55:35Z,Extended Model Formulas,0,0,0,True,False,False,False
Bioconductor-mirror/factDesign,factDesign,Bioconductor-mirror,Organization,2015-03-27T15:43:51Z,,0,0,0,False,False,False,False
HenrikBengtsson/R.cache,R.cache,HenrikBengtsson,User,2014-05-03T02:41:56Z,R package: R.cache,0,4,4,True,False,True,True
Bioconductor-mirror/MassArray,MassArray,Bioconductor-mirror,Organization,2015-03-27T14:08:05Z,,0,0,0,False,False,False,False
Btentaculata/Sovit,Sovit,Btentaculata,User,2015-02-09T14:33:34Z,This is a test,0,0,0,True,False,True,True
OrenBochman/WRAP,WRAP,OrenBochman,User,2014-08-24T13:05:09Z,Wikipedia Research  API Package,0,2,2,True,False,True,True
skranz/sktools,sktools,skranz,User,2013-05-07T19:00:40Z,R tools for my courses,0,1,1,True,False,True,True
cran/descomponer,descomponer,cran,Organization,2014-09-01T18:44:14Z,Seasonal adjustment by frequency analysis,0,0,0,True,False,False,False
computationalstylistics/stylo,stylo,computationalstylistics,User,2013-05-24T19:28:32Z,R package for stylometric analyses,7,13,13,True,False,True,True
Bioconductor-mirror/asmn,asmn,Bioconductor-mirror,Organization,2015-03-27T14:35:05Z,,0,0,0,False,False,False,False
cran/stringr,stringr,cran,Organization,2014-03-13T06:32:50Z,Make it easier to work with strings.,0,0,0,True,False,False,False
smu/smumisc,smumisc,smu,User,2015-01-07T15:33:25Z,Collection of miscellaneous R function mainly related to climate (model) data analysis.,0,0,0,True,False,True,True
cran/heatmap3,heatmap3,cran,Organization,2014-06-10T08:44:33Z,A improved heatmap package,0,0,0,True,False,False,False
kloke/gjrfit,gjrfit,kloke,User,2015-04-04T01:17:46Z,,0,0,0,True,False,True,True
jcizel/SovereignCrisis,SovereignCrisis,jcizel,User,2014-11-13T12:27:38Z,Set of helper tools in the Sovereign Risk project.,0,0,0,True,False,True,True
saos-apps/saosTools,saosTools,saos-apps,Organization,2015-04-03T11:57:18Z,Package with utilities for working with saos package,0,0,0,True,False,True,True
Bioconductor-mirror/phyloseq,phyloseq,Bioconductor-mirror,Organization,2015-03-27T18:59:00Z,,0,0,0,False,False,False,False
poissonconsulting/tulip,tulip,poissonconsulting,Organization,2014-03-20T13:18:33Z,Poisson Consulting's Utility Functions,0,0,0,True,False,True,True
cran/FactoMineR,FactoMineR,cran,Organization,2014-03-12T18:53:31Z,Multivariate Exploratory Data Analysis and Data Mining with R,0,1,1,True,False,False,False
pilrhealth/pilr.api.r,pilr.api.r,pilrhealth,User,2015-04-15T18:31:25Z,An R package to simplify reading and writing data through the open PiLR API.,0,0,0,True,False,True,True
petermeissner/diffr,diffr,petermeissner,User,2014-09-11T16:44:32Z,A package for measuring change between different versions of text,0,12,12,True,False,True,True
Bioconductor-mirror/iontree,iontree,Bioconductor-mirror,Organization,2015-03-27T16:46:32Z,,0,0,0,False,False,False,False
KehaoWu/Endnote2XLS,Endnote2XLS,KehaoWu,User,2015-01-09T05:53:57Z,Toylike tool to convert file to data.frame and text file.,0,0,0,True,False,True,True
mdsumner/roc,roc,mdsumner,User,2014-08-28T02:11:55Z,Ocean colour with R,1,0,0,True,False,True,True
Bioconductor-mirror/HCsnip,HCsnip,Bioconductor-mirror,Organization,2015-03-27T14:01:59Z,,0,0,0,False,False,False,False
mrdwab/splitstackshape,splitstackshape,mrdwab,User,2013-08-12T16:38:27Z,"R functions to split concatenated data, conveniently stack columns of data.frames, and conveniently reshape data.frames.",4,10,10,True,False,True,True
Bioconductor-mirror/LPE,LPE,Bioconductor-mirror,Organization,2015-03-27T14:05:23Z,,0,0,0,False,False,False,False
dkahle/poisDoubleSamp,poisDoubleSamp,dkahle,User,2015-01-07T23:23:31Z,,0,0,0,True,False,True,True
