,Package,Version,License,Depends,Imports,Suggests,Bioc_Category,Bioc_Version,Bioc_Date
3756,humanomni1quadv1bCrlmm,1.0.3,Artistic-2.0,,utils,,AnnotationData,2.8,2011-04-14
3757,gahgu95bprobe,2.2.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.5.24)",,,AnnotationData,2.8,2011-04-14
3758,hu35ksubbprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3759,sugarcanecdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3760,pd.cytogenetics.array,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3761,mpedbarray.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3762,hu6800subacdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3763,BSgenome.Alyrata.JGI.v1,1.0,Artistic-2.0,BSgenome(>= 1.19.5),BSgenome,,AnnotationData,2.8,2011-04-14
3764,bovine.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Bt.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3765,BSgenome.Amellifera.UCSC.apiMel2,1.3.16,Artistic-2.0,BSgenome(>= 1.14.0),BSgenome,,AnnotationData,2.8,2011-04-14
3766,human650v3aCrlmm,1.0.2,Artistic-2.0,,utils,,AnnotationData,2.8,2011-04-14
3767,RnAgilentDesign028282.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Rn.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3768,Mu15v1.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3769,agprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3770,m10kcod.db,2.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.18),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3771,wheatcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3772,hthgu133aprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3773,illuminaMousev1BeadID.db,1.8.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.11.8),org.Mm.eg.db(>= 2.4.5)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3774,BSgenome.Drerio.UCSC.danRer5,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3775,BSgenome.Drerio.UCSC.danRer6,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3776,mogene10stv1probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3777,hcg110cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3778,u133x3p.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3779,rae230aprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3780,ecoliprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3781,htmg430pmcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3782,gahgu95cprobe,2.2.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.5.24)",,,AnnotationData,2.8,2011-04-14
3783,porcine.db,2.4.7,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Ss.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3784,pd.feinberg.mm8.me.hx1,0.99.2,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3785,BSgenome.Drerio.UCSC.danRer7,1.3.17,Artistic-2.0,BSgenome(>= 1.19.4),BSgenome,,AnnotationData,2.8,2011-04-14
3786,nugohs1a520180probe,2.3.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3787,pd.charm.hg18.example,0.99.2,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3788,human1mv1cCrlmm,1.0.2,Artistic-2.0,,utils,,AnnotationData,2.8,2011-04-14
3789,mgu74bv2probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3790,canine2cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3791,mirna10probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3792,bsubtiliscdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3793,GO.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3794,illuminaMousev2.db,1.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.19),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3795,gahgu95eprobe,2.2.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.5.24)",,,AnnotationData,2.8,2011-04-14
3796,hgu133a2probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3797,humanomniexpress12v1bCrlmm,1.0.0,Artistic-2.0,,utils,,AnnotationData,2.8,2011-04-14
3798,BSgenome.Ptroglodytes.UCSC.panTro2,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3799,zebrafish.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Dr.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3800,ri16cod.db,2.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.18),org.Rn.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3801,pd.mg.u74bv2,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3802,pd.hugene.1.0.st.v1,3.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3803,mu6500subccdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3804,pd.canine,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3805,hthgu133acdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3806,pd.2006.07.18.mm8.refseq.promoter,0.99.2,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3807,rae230bprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3808,pd.mapping250k.sty,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3809,pd.cotton,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3810,drosophila2cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3811,gahgu95dprobe,2.2.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.5.24)",,,AnnotationData,2.8,2011-04-14
3812,mu11ksubaprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3813,BSgenome.Hsapiens.UCSC.hg17,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3814,HuO22.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3815,xenopuslaevisprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3816,PFAM.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3817,pd.mapping250k.nsp,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3818,BSgenome.Hsapiens.UCSC.hg18,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3819,htrat230pmcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3820,ecoliasv2probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3821,hwgcod.db,2.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.18),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3822,ragene10stv1cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3823,rae230acdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3824,pedbarrayv9.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3825,pd.medicago,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3826,BSgenome.Hsapiens.UCSC.hg19,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3827,anopheles.db0,2.5.0,"The Artistic License, Version 2.0","R (>= 2.7.0), methods,AnnotationDbi(>= 1.7.0)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3828,pd.chicken,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3829,hapmap370k,1.0.1,GPL,,,crlmm,AnnotationData,2.8,2011-04-14
3830,IlluminaHumanMethylation450k.db,1.0.7,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.12.0),org.Hs.eg.db(>= 2.4.6)","methods,AnnotationDbi","annotate,methylumi,lumi",AnnotationData,2.8,2011-04-14
3831,hugene10stv1cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3832,gahgu95av2cdf,2.2.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3833,mirna20cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3834,illuminaHumanv1.db,1.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.20),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3835,Roberts2005Annotation.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3836,pd.s.aureus,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3837,pd.raex.1.0.st.v1,3.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3838,illuminaHumanv1BeadID.db,1.8.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.11.8),org.Hs.eg.db(>= 2.4.5)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3839,mu11ksubbprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3840,hgu133b.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3841,hu6800subdcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3842,pd.huex.1.0.st.v2,3.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3843,gahgu95c.db,2.2.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.5.24)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3844,paeg1acdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3845,illuminaMousev2BeadID.db,1.8.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.11.8),org.Mm.eg.db(>= 2.4.5)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3846,pd.porcine,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3847,hivprtplus2cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3848,pd.canine.2,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3849,mouse4302cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3850,gahgu95av2probe,2.2.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.5.24)",,,AnnotationData,2.8,2011-04-14
3851,yeast.db0,2.5.0,"The Artistic License, Version 2.0","R (>= 2.7.0), methods,AnnotationDbi(>= 1.1.15)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3852,rnu34cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3853,hu35ksubd.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3854,moe430b.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3855,xtropicaliscdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3856,rtu34cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3857,medicagocdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3858,pd.bsubtilis,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3859,htmg430aprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3860,hgug4101a.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3861,hom.Ce.inp.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3862,hgu95eprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3863,drosgenome1cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3864,poplarcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3865,pd.yeast.2,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3866,org.Dr.eg.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3867,org.Ss.eg.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3868,OperonHumanV3.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3869,celegansprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3870,gahgu95dcdf,2.2.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3871,mu19ksubbcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3872,SHDZ.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3873,illuminaHumanv3BeadID.db,1.8.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.11.8),org.Hs.eg.db(>= 2.4.5)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3874,org.EcSakai.eg.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3875,RmiR.Hs.miRNA,1.0.6,"The Artistic License, Version 2.0",R (>= 2.7.0),AnnotationDbi,"methods,hgug4112a.db",AnnotationData,2.8,2011-04-14
3876,pd.vitis.vinifera,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3877,pd.pae.g1a,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3878,hguDKFZ31.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3879,human660quadv1aCrlmm,1.0.2,Artistic-2.0,,utils,,AnnotationData,2.8,2011-04-14
3880,BSgenome.Athaliana.TAIR.04232008,1.3.18,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3881,hgug4100a.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3882,htmg430bprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3883,hgug4111a.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3884,rtu34probe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3885,porcineprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3886,pd.rat230.2,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3887,pd.hg.u95a,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3888,pd.celegans,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3889,org.Pf.plasmo.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3890,human.db0,2.5.0,"The Artistic License, Version 2.0","R (>= 2.7.0), methods,AnnotationDbi(>= 1.1.15)","methods,AnnotationDbi",,AnnotationData,2.8,2011-04-14
3891,BSgenome.Rnorvegicus.UCSC.rn4,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3892,rgug4105a.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Rn.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3893,pd.hg.u95b,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3894,hugene11sttranscriptcluster.db,3.0.1,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.18),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3895,hgu95av2cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3896,hgu95dcdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3897,yeast2.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Sc.sgd.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3898,pd.hg.u95c,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3899,paeg1aprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
3900,hgug4110b.db,2.5.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.17),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3901,illuminaHumanv4.db,1.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.20),org.Hs.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3902,mwgcod.db,2.10.0,Artistic-2.0,"R (>= 2.7.0), methods,AnnotationDbi(>= 1.13.18),org.Mm.eg.db(>= 2.5.0)","methods,AnnotationDbi",annotate,AnnotationData,2.8,2011-04-14
3903,BSgenome.Btaurus.UCSC.bosTau3,1.3.16,Artistic-2.0,BSgenome(>= 1.14.0),BSgenome,,AnnotationData,2.8,2011-04-14
3904,rgu34acdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3905,pd.hg.u95d,1.2.0,Artistic-2.0,"R (>= 2.11.0), methods,RSQLite(>= 0.7-1),oligoClasses(>= 1.9.30),oligo(>= 1.11.18),DBI","Biostrings(>= 2.13.50),IRanges(>= 1.3.89)",,AnnotationData,2.8,2011-04-14
3906,barley1cdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3907,BSgenome.Btaurus.UCSC.bosTau4,1.3.17,Artistic-2.0,BSgenome(>= 1.19.2),BSgenome,,AnnotationData,2.8,2011-04-14
3908,hgu95ccdf,2.8.0,LGPL,utils,,,AnnotationData,2.8,2011-04-14
3909,moe430aprobe,2.8.0,LGPL,"R (>= 1.6),AnnotationDbi(>= 1.13.18)",,,AnnotationData,2.8,2011-04-14
